id_paper ; id_type ; Title ; Journal ; Volume ; Number ; Pages ; Year ; ISSN ; doi ; Abstract ; Date ; URL ; ISBN ; Issue ; Month
 169 ; Cell\ Nucleus 
 66 ; Cell\ Nucleus\ Structures 
 103 ; Cell\ Survival 
 285 ; Cells 
 79 ; Cells,\ Cultured 
 286 ; Cellulose 
 287 ; Centromere 
 301 ; Cercopithecus\ aethiops 
 271 ; Cerebral\ Arteries 
 91 ; Cestoda 
 92 ; Cestode\ Infections 
 201 ; Child 
 221 ; CHO\ Cells 
 35 ; Chromogenic\ Compounds 
 202 ; Chromosome\ Mapping 
 234 ; Chromosomes,\ Bacterial 
 316 ; Cluster\ Analysis 
 27 ; Codes\ of\ Ethics 
 36 ; Color 
 178 ; Colorectal\ Neoplasms 
 37 ; Coloring\ Agents 
 1 ; Computational\ Biology 
 152 ; Computer\ Graphics 
 80 ; Computer\ Simulation 
 153 ; Computer\ Systems 
 300 ; COS\ Cells 
 222 ; Cricetinae 
 223 ; Cricetulus 
 295 ; Cryoelectron\ Microscopy 
 252 ; curvelet\ analysis 
 265 ; Curvelet\ transform 
 242 ; curvelet\ transforms 
 207 ; Cytological\ Techniques 
 28 ; Data\ Compression 
 191 ; decay 
 114 ; Deconvolution 
 115 ; Detectors 
 38 ; Diagnostic\ Imaging 
 243 ; diagnostic\ radiography 
 116 ; Diffraction 
 253 ; directional\ band-pass\ filtering 
 98 ; DNA,\ Neoplasm 
 129 ; Drosophila\ melanogaster 
 128 ; Drosophila\ Proteins 
 179 ; Drug\ Discovery 
 81 ; Electrophysiology 
 224 ; Embryo,\ Mammalian 
 17 ; Endosomes 
 60 ; Enteric\ Nervous\ System 
 52 ; Equipment\ Design 
 154 ; Equipment\ Failure\ Analysis 
 303 ; Erythrocytes 
 235 ; Escherichia\ coli 
 236 ; Escherichia\ coli\ Proteins 
 29 ; Ethics,\ Research 
 67 ; Eukaryotic\ Cells 
 203 ; European\ Continental\ Ancestry\ Group 
 213 ; Exocytosis 
 214 ; Extracellular\ Matrix 
 39 ; Female 
 225 ; Fibroblasts 
 190 ; fit 
 187 ; flim 
 117 ; Fluorescence 
 254 ; fluorescence\ image\ sequence 
 211 ; Fluorescence\ microscopy 
 255 ; fluorescence\ microscopy\ image 
 294 ; Fluorescence\ Polarization 
 166 ; Fluorescence\ Resonance\ Energy\ Transfer 
 244 ; fluorescence\ spectroscopy 
 167 ; Fluorescent\ Dyes 
 256 ; fluorescent\ particle 
 278 ; Focal\ Adhesions 
 296 ; Fourier\ Analysis 
 40 ; Gene\ Expression 
 140 ; Gene\ Expression\ Regulation 
 99 ; Genetic\ Markers 
 170 ; Genome 
 130 ; Glycogen\ Synthase\ Kinase\ 3 
 226 ; Green\ Fluorescent\ Proteins 
 30 ; Guidelines\ as\ Topic 
 104 ; Haplorhini 
 208 ; HeLa\ Cells 
 298 ; Hep\ G2\ Cells 
 288 ; Heterochromatin 
 237 ; High-Throughput\ Screening\ Assays 
 317 ; Hippocampus 
 41 ; Histocytochemistry 
 111 ; histology\ slide\ normalization 
 93 ; Host-Parasite\ Interactions 
 18 ; Host-Pathogen\ Interactions 
 19 ; Humans 
 186 ; Image\ Cytometry 
 155 ; Image\ Enhancement 
 185 ; Image\ Interpretation,\ Computer-Assisted 
 197 ; image\ matching 
 4 ; Image\ Processing,\ Computer-Assisted 
 118 ; Image\ retrieval 
 210 ; Image\ segmentation 
 245 ; image\ sequences 
 159 ; Imaging,\ Three-Dimensional 
 42 ; Immunohistochemistry 
 100 ; In\ Situ\ Hybridization,\ Fluorescence 
 119 ; Information\ retrieval 
 53 ; Information\ Storage\ and\ Retrieval 
 22 ; Internet 
 68 ; Intracellular\ Membranes 
 23 ; Intracellular\ Space 
 194 ; invariant\ features 
 46 ; Kaplan-Meier\ Estimate 
 47 ; Ki-67\ Antigen 
 266 ; Kymograph 
 257 ; kymograph\ image 
 189 ; lifetime 
 299 ; Lighting 
 165 ; Likelihood\ Functions 
 281 ; Locomotion 
 304 ; Macrophages 
 272 ; Magnetic\ Resonance\ Angiography 
 273 ; Magnetic\ Resonance\ Imaging 
 305 ; Malaria 
 61 ; Male 
 289 ; Mammary\ Glands,\ Animal 
 215 ; Matrix\ Metalloproteinase\ 14 
 120 ; Maximum\ likelihood\ estimation 
 246 ; medical\ image\ processing 
 125 ; Melanoma 
 62 ; Mice 
 306 ; Mice,\ Inbred\ BALB\ C 
 307 ; Mice,\ Inbred\ C57BL 
 180 ; Microarray\ Analysis 
 238 ; Microbiological\ Techniques 
 308 ; Microcirculation 
 216 ; Microfilament\ Proteins 
 11 ; Microscopy 
 20 ; Microscopy,\ Confocal 
 21 ; Microscopy,\ Fluorescence 
 309 ; Microscopy,\ Fluorescence,\ Multiphoton 
 12 ; Microscopy,\ Interference 
 13 ; Microscopy,\ Phase-Contrast 
 279 ; Microscopy,\ Video 
 94 ; Microsporidia 
 131 ; Microtubules 
 160 ; Models,\ Biological 
 290 ; Models,\ Statistical 
 274 ; Models,\ Theoretical 
 105 ; Molecular\ Probe\ Techniques 
 291 ; Monte\ Carlo\ Method 
 267 ; Multiple\ Hypothesis\ Tracking\ (MHT) 
 142 ; Multivariate\ Analysis 
 73 ; Muscle\ Fibers,\ Skeletal 
 82 ; Muscle,\ Skeletal 
 83 ; Myocardium 
 74 ; Myocytes,\ Cardiac 
 75 ; Myocytes,\ Smooth\ Muscle 
 217 ; Neoplasm\ Invasiveness 
 218 ; Neoplasm\ Metastasis 
 181 ; Neoplasm\ Transplantation 
 182 ; Neoplasms 
 204 ; Netherlands 
 63 ; Neural\ Crest 
 318 ; Neurons 
 292 ; Nuclear\ Proteins 
 195 ; object\ recognition 
 247 ; object\ tracking 
 258 ; object\ trail\ characteristics 
 132 ; Oocytes 
 14 ; Optics\ and\ Photonics 
 69 ; Organelles 
 282 ; Oryzias 
 143 ; Osmosis 
 268 ; Particle\ tracking 
 84 ; Patch-Clamp\ Techniques 
 126 ; Pathology 
 209 ; Pattern\ Recognition,\ Automated 
 227 ; Paxillin 
 310 ; Phagocytosis 
 95 ; Phenotype 
 31 ; Photography 
 144 ; Photoperiod 
 145 ; Photosynthesis 
 43 ; Pilot\ Projects 
 311 ; Placenta 
 141 ; Plant 
 146 ; Plant\ Leaves 
 147 ; Plant\ Roots 
 312 ; Plasmodium\ berghei 
 275 ; Portal\ Vein 
 148 ; Potassium 
 76 ; Predictive\ Value\ of\ Tests 
 313 ; Pregnancy 
 314 ; Pregnancy\ Complications,\ Parasitic 
 96 ; Probability 
 48 ; Prognosis 
 269 ; Programming\ Languages 
 183 ; Prostatic\ Neoplasms 
 161 ; Protein\ Subunits 
 133 ; Protein-Serine-Threonine\ Kinases 
 319 ; Proteins 
 97 ; Publishing 
 112 ; quantitative\ analysis 
 293 ; Rabbits 
 276 ; Radiography,\ Abdominal 
 85 ; Rana\ pipiens 
 86 ; Rats 
 87 ; Rats,\ Sprague-Dawley 
 44 ; Receptor,\ erbB-2 
 168 ; Receptors,\ Cytoplasmic\ and\ Nuclear 
 49 ; Receptors,\ Estrogen 
 50 ; Receptors,\ Progesterone 
 228 ; Recombinant\ Fusion\ Proteins 
 239 ; Replication\ Origin 
 24 ; Reproducibility\ of\ Results 
 162 ; RNA\ Polymerase\ II 
 163 ; RNA,\ Messenger 
 25 ; Saccharomycetales 
 77 ; Sarcoplasmic\ Reticulum 
 196 ; scale\ invariance 
 26 ; Schizosaccharomyces 
 32 ; Science 
 33 ; Scientific\ Misconduct 
 156 ; Signal\ Processing,\ Computer-Assisted 
 64 ; Signal\ Transduction 
 188 ; slim 
 283 ; Social\ Behavior 
 6 ; Software 
 54 ; Software\ Design 
 149 ; Solubility 
 229 ; Spectrum\ Analysis 
 45 ; Staining\ and\ Labeling 
 150 ; Starch 
 157 ; Subcellular\ Fractions 
 121 ; Testing 
 205 ; Thalassemia 
 106 ; Time\ Factors 
 51 ; Tissue\ Array\ Analysis 
 277 ; Tomography,\ X-Ray\ Computed 
 262 ; Tracking 
 263 ; Trajectory 
 164 ; Transcription,\ Genetic 
 230 ; Transfection 
 264 ; Transforms 
 184 ; Transplantation,\ Heterologous 
 315 ; Trophoblasts 
 193 ; Tubulin 
 101 ; Tumor\ Markers,\ Biological 
 206 ; Turkey 
 320 ; User-Computer\ Interface 
 219 ; Vesicular\ Transport\ Proteins 
 284 ; Video\ Recording 
 151 ; Water 
 88 ; Xanthenes 
 176 ; Zebrafish 
id_os ; Name
 0 ; Unknown 
 1 ; Windows 
 2 ; Linux 
 3 ; Mac\ OS\ X 
 4 ; FreeBSD 
 5 ; MATLAB 
 6 ; Web 
 7 ; iOS 
 8 ; Fedora 
 9 ; ImageJ 
 10 ; FIJI 
id_process ; id_entity ; EDAM_operation ; EDAM_data
 1 ; 2677 ;NULL;NULL
 2 ; 1438 ;NULL;NULL
 3 ; 1439 ;NULL;NULL
 4 ; 1442 ;NULL;NULL
 5 ; 1443 ;NULL;NULL
 6 ; 1444 ;NULL;NULL
 7 ; 1445 ;NULL;NULL
 8 ; 1447 ;NULL;NULL
 9 ; 1448 ;NULL;NULL
 10 ; 1449 ;NULL;NULL
 11 ; 1450 ;NULL;NULL
 12 ; 1451 ;NULL;NULL
 13 ; 1452 ;NULL;NULL
 14 ; 1453 ;NULL;NULL
 15 ; 1454 ;NULL;NULL
 16 ; 1455 ;NULL;NULL
 17 ; 1458 ;NULL;NULL
 18 ; 1459 ;NULL;NULL
 19 ; 1460 ;NULL;NULL
 20 ; 1461 ;NULL;NULL
 21 ; 1462 ;NULL;NULL
 22 ; 1463 ;NULL;NULL
 23 ; 1464 ;NULL;NULL
 24 ; 1465 ;NULL;NULL
 25 ; 1467 ;NULL;NULL
 26 ; 1468 ;NULL;NULL
 27 ; 1470 ;NULL;NULL
 28 ; 1471 ;NULL;NULL
 29 ; 1472 ;NULL;NULL
 30 ; 1473 ;NULL;NULL
 31 ; 1474 ;NULL;NULL
 32 ; 1475 ;NULL;NULL
 33 ; 1476 ;NULL;NULL
 34 ; 1477 ;NULL;NULL
 35 ; 1478 ;NULL;NULL
 36 ; 1479 ;NULL;NULL
 37 ; 1480 ;NULL;NULL
 38 ; 1481 ;NULL;NULL
 39 ; 1482 ;NULL;NULL
 40 ; 1483 ;NULL;NULL
 41 ; 1484 ;NULL;NULL
 42 ; 1485 ;NULL;NULL
 43 ; 1486 ;NULL;NULL
 44 ; 1487 ;NULL;NULL
 45 ; 1488 ;NULL;NULL
 46 ; 1489 ;NULL;NULL
 47 ; 1490 ;NULL;NULL
 48 ; 1491 ;NULL;NULL
 49 ; 1492 ;NULL;NULL
 50 ; 1493 ;NULL;NULL
 51 ; 1494 ;NULL;NULL
 52 ; 1495 ;NULL;NULL
 53 ; 1496 ;NULL;NULL
 54 ; 1497 ;NULL;NULL
 55 ; 1498 ;NULL;NULL
 56 ; 1499 ;NULL;NULL
 57 ; 1500 ;NULL;NULL
 58 ; 1501 ;NULL;NULL
 59 ; 1502 ;NULL;NULL
 60 ; 1503 ;NULL;NULL
 61 ; 1504 ;NULL;NULL
 62 ; 1505 ;NULL;NULL
 63 ; 1506 ;NULL;NULL
 64 ; 1507 ;NULL;NULL
 65 ; 1508 ;NULL;NULL
 66 ; 1509 ;NULL;NULL
 67 ; 1510 ;NULL;NULL
 68 ; 1511 ;NULL;NULL
 69 ; 1512 ;NULL;NULL
 70 ; 1513 ;NULL;NULL
 71 ; 1514 ;NULL;NULL
 72 ; 1515 ;NULL;NULL
 73 ; 1516 ;NULL;NULL
 74 ; 1517 ;NULL;NULL
 75 ; 1518 ;NULL;NULL
 76 ; 1519 ;NULL;NULL
 77 ; 1520 ;NULL;NULL
 78 ; 1521 ;NULL;NULL
 79 ; 1522 ;NULL;NULL
 80 ; 1523 ;NULL;NULL
 81 ; 1524 ;NULL;NULL
 82 ; 1525 ;NULL;NULL
 83 ; 1526 ;NULL;NULL
 84 ; 1528 ;NULL;NULL
 85 ; 1529 ;NULL;NULL
 86 ; 1530 ;NULL;NULL
 87 ; 1531 ;NULL;NULL
 88 ; 1532 ;NULL;NULL
 89 ; 1533 ;NULL;NULL
 90 ; 1534 ;NULL;NULL
 91 ; 1535 ;NULL;NULL
 92 ; 1536 ;NULL;NULL
 93 ; 1537 ;NULL;NULL
 94 ; 1538 ;NULL;NULL
 95 ; 1539 ;NULL;NULL
 96 ; 1540 ;NULL;NULL
 97 ; 1541 ;NULL;NULL
 98 ; 1542 ;NULL;NULL
 99 ; 1543 ;NULL;NULL
 100 ; 1544 ;NULL;NULL
 101 ; 1545 ;NULL;NULL
 102 ; 1546 ;NULL;NULL
 103 ; 1547 ;NULL;NULL
 104 ; 1548 ;NULL;NULL
 105 ; 1549 ;NULL;NULL
 106 ; 1550 ;NULL;NULL
 107 ; 1551 ;NULL;NULL
 108 ; 1552 ;NULL;NULL
 109 ; 1553 ;NULL;NULL
 110 ; 1554 ;NULL;NULL
 111 ; 1555 ;NULL;NULL
 112 ; 1556 ;NULL;NULL
 113 ; 1557 ;NULL;NULL
 114 ; 1558 ;NULL;NULL
 115 ; 1559 ;NULL;NULL
 116 ; 1560 ;NULL;NULL
 117 ; 1561 ;NULL;NULL
 118 ; 1562 ;NULL;NULL
 119 ; 1563 ;NULL;NULL
 120 ; 1564 ;NULL;NULL
 121 ; 1565 ;NULL;NULL
 122 ; 1566 ;NULL;NULL
 123 ; 1567 ;NULL;NULL
 124 ; 1568 ;NULL;NULL
 125 ; 1569 ;NULL;NULL
 126 ; 1570 ;NULL;NULL
 127 ; 1571 ;NULL;NULL
 128 ; 1572 ;NULL;NULL
 129 ; 1574 ;NULL;NULL
 130 ; 1575 ;NULL;NULL
 131 ; 1576 ;NULL;NULL
 132 ; 1577 ;NULL;NULL
 133 ; 1578 ;NULL;NULL
 134 ; 1579 ;NULL;NULL
 135 ; 1580 ;NULL;NULL
 136 ; 1581 ;NULL;NULL
 137 ; 1582 ;NULL;NULL
 138 ; 1583 ;NULL;NULL
 139 ; 1584 ;NULL;NULL
 140 ; 1585 ;NULL;NULL
 141 ; 1586 ;NULL;NULL
 142 ; 1588 ;NULL;NULL
 143 ; 1589 ;NULL;NULL
 144 ; 1591 ;NULL;NULL
 145 ; 1592 ;NULL;NULL
 146 ; 1593 ;NULL;NULL
 147 ; 1594 ;NULL;NULL
 148 ; 1595 ;NULL;NULL
 149 ; 1597 ;NULL;NULL
 150 ; 1598 ;NULL;NULL
 151 ; 1599 ;NULL;NULL
 152 ; 1601 ;NULL;NULL
 153 ; 1602 ;NULL;NULL
 154 ; 1603 ;NULL;NULL
 155 ; 1604 ;NULL;NULL
 156 ; 1605 ;NULL;NULL
 157 ; 1606 ;NULL;NULL
 158 ; 1607 ;NULL;NULL
 159 ; 1608 ;NULL;NULL
 160 ; 1609 ;NULL;NULL
 161 ; 1610 ;NULL;NULL
 162 ; 1611 ;NULL;NULL
 163 ; 1612 ;NULL;NULL
 164 ; 1613 ;NULL;NULL
 165 ; 1614 ;NULL;NULL
 166 ; 1615 ;NULL;NULL
 167 ; 1616 ;NULL;NULL
 168 ; 1617 ;NULL;NULL
 169 ; 1618 ;NULL;NULL
 170 ; 1619 ;NULL;NULL
 171 ; 1620 ;NULL;NULL
 172 ; 1621 ;NULL;NULL
 173 ; 1622 ;NULL;NULL
 174 ; 1623 ;NULL;NULL
 175 ; 1624 ;NULL;NULL
 176 ; 1625 ;NULL;NULL
 177 ; 1626 ;NULL;NULL
 178 ; 1627 ;NULL;NULL
 179 ; 1628 ;NULL;NULL
 180 ; 1629 ;NULL;NULL
 181 ; 1630 ;NULL;NULL
 182 ; 1631 ;NULL;NULL
 183 ; 1632 ;NULL;NULL
 184 ; 1634 ;NULL;NULL
 185 ; 1635 ;NULL;NULL
 186 ; 1636 ;NULL;NULL
 187 ; 1637 ;NULL;NULL
 188 ; 1638 ;NULL;NULL
 189 ; 1639 ;NULL;NULL
 190 ; 1640 ;NULL;NULL
 191 ; 1641 ;NULL;NULL
 192 ; 1642 ;NULL;NULL
 193 ; 1643 ;NULL;NULL
 194 ; 1644 ;NULL;NULL
 195 ; 1645 ;NULL;NULL
 196 ; 1646 ;NULL;NULL
 197 ; 1647 ;NULL;NULL
 198 ; 1648 ;NULL;NULL
 199 ; 1649 ;NULL;NULL
 200 ; 1650 ;NULL;NULL
 201 ; 1651 ;NULL;NULL
 202 ; 1653 ;NULL;NULL
 203 ; 1655 ;NULL;NULL
 204 ; 1656 ;NULL;NULL
 205 ; 1658 ;NULL;NULL
 206 ; 1659 ;NULL;NULL
 207 ; 1660 ;NULL;NULL
 208 ; 1661 ;NULL;NULL
 209 ; 1662 ;NULL;NULL
 210 ; 1663 ;NULL;NULL
 211 ; 1664 ;NULL;NULL
 212 ; 1667 ;NULL;NULL
 213 ; 1668 ;NULL;NULL
 214 ; 1669 ;NULL;NULL
 215 ; 1670 ;NULL;NULL
 216 ; 1673 ;NULL;NULL
 217 ; 1674 ;NULL;NULL
 218 ; 1675 ;NULL;NULL
 219 ; 1676 ;NULL;NULL
 220 ; 1677 ;NULL;NULL
 221 ; 1678 ;NULL;NULL
 222 ; 1679 ;NULL;NULL
 223 ; 1680 ;NULL;NULL
 224 ; 1681 ;NULL;NULL
 225 ; 1682 ;NULL;NULL
 226 ; 1683 ;NULL;NULL
 227 ; 1684 ;NULL;NULL
 228 ; 1685 ;NULL;NULL
 229 ; 1686 ;NULL;NULL
 230 ; 1687 ;NULL;NULL
 231 ; 1688 ;NULL;NULL
 232 ; 1689 ;NULL;NULL
 233 ; 1690 ;NULL;NULL
 234 ; 1691 ;NULL;NULL
 235 ; 1692 ;NULL;NULL
 236 ; 1693 ;NULL;NULL
 237 ; 1695 ;NULL;NULL
 238 ; 1696 ;NULL;NULL
 239 ; 1697 ;NULL;NULL
 240 ; 1698 ;NULL;NULL
 241 ; 1699 ;NULL;NULL
 242 ; 1700 ;NULL;NULL
 243 ; 1701 ;NULL;NULL
 244 ; 1702 ;NULL;NULL
 245 ; 1703 ;NULL;NULL
 246 ; 1704 ;NULL;NULL
 247 ; 1705 ;NULL;NULL
 248 ; 1706 ;NULL;NULL
 249 ; 1707 ;NULL;NULL
 250 ; 1708 ;NULL;NULL
 251 ; 1709 ;NULL;NULL
 252 ; 1710 ;NULL;NULL
 253 ; 1711 ;NULL;NULL
 254 ; 1712 ;NULL;NULL
 255 ; 1713 ;NULL;NULL
 256 ; 1714 ;NULL;NULL
 257 ; 1715 ;NULL;NULL
 258 ; 1716 ;NULL;NULL
 259 ; 1717 ;NULL;NULL
 260 ; 1718 ;NULL;NULL
 261 ; 1719 ;NULL;NULL
 262 ; 1720 ;NULL;NULL
 263 ; 1721 ;NULL;NULL
 264 ; 1722 ;NULL;NULL
 265 ; 1723 ;NULL;NULL
 266 ; 1724 ;NULL;NULL
 267 ; 1725 ;NULL;NULL
 268 ; 1726 ;NULL;NULL
 269 ; 1727 ;NULL;NULL
 270 ; 1728 ;NULL;NULL
 271 ; 1729 ;NULL;NULL
 272 ; 1730 ;NULL;NULL
 273 ; 1731 ;NULL;NULL
 274 ; 1732 ;NULL;NULL
 275 ; 1733 ;NULL;NULL
 276 ; 1734 ;NULL;NULL
 277 ; 1735 ;NULL;NULL
 278 ; 1736 ;NULL;NULL
 279 ; 1737 ;NULL;NULL
 280 ; 1738 ;NULL;NULL
 281 ; 1739 ;NULL;NULL
 282 ; 1740 ;NULL;NULL
 283 ; 1741 ;NULL;NULL
 284 ; 1742 ;NULL;NULL
 285 ; 1743 ;NULL;NULL
 286 ; 1744 ;NULL;NULL
 287 ; 1745 ;NULL;NULL
 288 ; 1746 ;NULL;NULL
 289 ; 1747 ;NULL;NULL
 290 ; 1748 ;NULL;NULL
 291 ; 1749 ;NULL;NULL
 292 ; 1750 ;NULL;NULL
 293 ; 1751 ;NULL;NULL
 294 ; 1752 ;NULL;NULL
 295 ; 1753 ;NULL;NULL
 296 ; 1754 ;NULL;NULL
 297 ; 1755 ;NULL;NULL
 298 ; 1756 ;NULL;NULL
 299 ; 1757 ;NULL;NULL
 300 ; 1758 ;NULL;NULL
 301 ; 1759 ;NULL;NULL
 302 ; 1760 ;NULL;NULL
 303 ; 1762 ;NULL;NULL
 304 ; 1763 ;NULL;NULL
 305 ; 1764 ;NULL;NULL
 306 ; 1765 ;NULL;NULL
 307 ; 1766 ;NULL;NULL
 308 ; 1767 ;NULL;NULL
 309 ; 1768 ;NULL;NULL
 310 ; 1769 ;NULL;NULL
 311 ; 1770 ;NULL;NULL
 312 ; 1771 ;NULL;NULL
 313 ; 1773 ;NULL;NULL
 314 ; 1774 ;NULL;NULL
 315 ; 1775 ;NULL;NULL
 316 ; 1777 ;NULL;NULL
 317 ; 1778 ;NULL;NULL
 318 ; 1779 ;NULL;NULL
 319 ; 1780 ;NULL;NULL
 320 ; 1781 ;NULL;NULL
 321 ; 1782 ;NULL;NULL
 322 ; 1783 ;NULL;NULL
 323 ; 1785 ;NULL;NULL
 324 ; 1787 ;NULL;NULL
 325 ; 1788 ;NULL;NULL
 326 ; 1789 ;NULL;NULL
 327 ; 1790 ;NULL;NULL
 328 ; 1791 ;NULL;NULL
 329 ; 1793 ;NULL;NULL
 330 ; 1798 ;NULL;NULL
 331 ; 1799 ;NULL;NULL
 332 ; 1800 ;NULL;NULL
 333 ; 1802 ;NULL;NULL
 334 ; 1803 ;NULL;NULL
 335 ; 1804 ;NULL;NULL
 336 ; 1805 ;NULL;NULL
 337 ; 1808 ;NULL;NULL
 338 ; 1809 ;NULL;NULL
 339 ; 1810 ;NULL;NULL
 340 ; 1811 ;NULL;NULL
 341 ; 1812 ;NULL;NULL
 342 ; 1813 ;NULL;NULL
 343 ; 1814 ;NULL;NULL
 344 ; 1815 ;NULL;NULL
 345 ; 1816 ;NULL;NULL
 346 ; 1817 ;NULL;NULL
 347 ; 1818 ;NULL;NULL
 348 ; 1819 ;NULL;NULL
 349 ; 1820 ;NULL;NULL
 350 ; 1821 ;NULL;NULL
 351 ; 1822 ;NULL;NULL
 352 ; 1823 ;NULL;NULL
 353 ; 1824 ;NULL;NULL
 354 ; 1825 ;NULL;NULL
 355 ; 1827 ;NULL;NULL
 356 ; 1828 ;NULL;NULL
 357 ; 1829 ;NULL;NULL
 358 ; 1830 ;NULL;NULL
 359 ; 1831 ;NULL;NULL
 360 ; 1832 ;NULL;NULL
 361 ; 1833 ;NULL;NULL
 362 ; 1834 ;NULL;NULL
 363 ; 1835 ;NULL;NULL
 364 ; 1836 ;NULL;NULL
 365 ; 1837 ;NULL;NULL
 366 ; 1838 ;NULL;NULL
 367 ; 1839 ;NULL;NULL
 368 ; 1840 ;NULL;NULL
 369 ; 1841 ;NULL;NULL
 370 ; 1842 ;NULL;NULL
 371 ; 1843 ;NULL;NULL
 372 ; 1844 ;NULL;NULL
 373 ; 1845 ;NULL;NULL
 374 ; 1846 ;NULL;NULL
 375 ; 1847 ;NULL;NULL
 376 ; 1848 ;NULL;NULL
 377 ; 1849 ;NULL;NULL
 378 ; 1850 ;NULL;NULL
 379 ; 1851 ;NULL;NULL
 380 ; 1852 ;NULL;NULL
 381 ; 1853 ;NULL;NULL
 382 ; 1854 ;NULL;NULL
 383 ; 1855 ;NULL;NULL
 384 ; 1856 ;NULL;NULL
 385 ; 1857 ;NULL;NULL
 386 ; 1858 ;NULL;NULL
 387 ; 1859 ;NULL;NULL
 388 ; 1860 ;NULL;NULL
 389 ; 1861 ;NULL;NULL
 390 ; 1862 ;NULL;NULL
 391 ; 1863 ;NULL;NULL
 392 ; 1864 ;NULL;NULL
 393 ; 1865 ;NULL;NULL
 394 ; 1866 ;NULL;NULL
 395 ; 1867 ;NULL;NULL
 396 ; 1868 ;NULL;NULL
 397 ; 1869 ;NULL;NULL
 398 ; 1870 ;NULL;NULL
 399 ; 1871 ;NULL;NULL
 400 ; 1872 ;NULL;NULL
 401 ; 1873 ;NULL;NULL
 402 ; 1874 ;NULL;NULL
 403 ; 1875 ;NULL;NULL
 404 ; 1876 ;NULL;NULL
 405 ; 1877 ;NULL;NULL
 406 ; 1878 ;NULL;NULL
 407 ; 1879 ;NULL;NULL
 408 ; 1880 ;NULL;NULL
 409 ; 1881 ;NULL;NULL
 410 ; 1882 ;NULL;NULL
 411 ; 1883 ;NULL;NULL
 412 ; 1884 ;NULL;NULL
 413 ; 1885 ;NULL;NULL
 414 ; 1886 ;NULL;NULL
 415 ; 1887 ;NULL;NULL
 416 ; 1889 ;NULL;NULL
 417 ; 1890 ;NULL;NULL
 418 ; 1891 ;NULL;NULL
 419 ; 1892 ;NULL;NULL
 420 ; 1893 ;NULL;NULL
 421 ; 1894 ;NULL;NULL
 422 ; 1895 ;NULL;NULL
 423 ; 1896 ;NULL;NULL
 424 ; 1897 ;NULL;NULL
 425 ; 1898 ;NULL;NULL
 426 ; 1899 ;NULL;NULL
 427 ; 1900 ;NULL;NULL
 428 ; 1901 ;NULL;NULL
 429 ; 1902 ;NULL;NULL
 430 ; 1903 ;NULL;NULL
 431 ; 1904 ;NULL;NULL
 432 ; 1905 ;NULL;NULL
 433 ; 1906 ;NULL;NULL
 434 ; 1907 ;NULL;NULL
 435 ; 1908 ;NULL;NULL
 436 ; 1909 ;NULL;NULL
 437 ; 1910 ;NULL;NULL
 438 ; 1911 ;NULL;NULL
 439 ; 1912 ;NULL;NULL
 440 ; 1913 ;NULL;NULL
 441 ; 1914 ;NULL;NULL
 442 ; 1915 ;NULL;NULL
 443 ; 1916 ;NULL;NULL
 444 ; 1917 ;NULL;NULL
 445 ; 1918 ;NULL;NULL
 446 ; 1920 ;NULL;NULL
 447 ; 1921 ;NULL;NULL
 448 ; 1922 ;NULL;NULL
 449 ; 1925 ;NULL;NULL
 450 ; 1926 ;NULL;NULL
 451 ; 1927 ;NULL;NULL
 452 ; 1928 ;NULL;NULL
 453 ; 1929 ;NULL;NULL
 454 ; 1931 ;NULL;NULL
 455 ; 1932 ;NULL;NULL
 456 ; 1933 ;NULL;NULL
 457 ; 1934 ;NULL;NULL
 458 ; 1935 ;NULL;NULL
 459 ; 1936 ;NULL;NULL
 460 ; 1937 ;NULL;NULL
 461 ; 1939 ;NULL;NULL
 462 ; 1940 ;NULL;NULL
 463 ; 1941 ;NULL;NULL
 464 ; 1942 ;NULL;NULL
 465 ; 1943 ;NULL;NULL
 466 ; 1944 ;NULL;NULL
 467 ; 1945 ;NULL;NULL
 468 ; 1946 ;NULL;NULL
 469 ; 1947 ;NULL;NULL
 470 ; 1948 ;NULL;NULL
 471 ; 1949 ;NULL;NULL
 472 ; 1950 ;NULL;NULL
 473 ; 1951 ;NULL;NULL
 474 ; 1952 ;NULL;NULL
 475 ; 1953 ;NULL;NULL
 476 ; 1954 ;NULL;NULL
 477 ; 1955 ;NULL;NULL
 478 ; 1956 ;NULL;NULL
 479 ; 1957 ;NULL;NULL
 480 ; 1958 ;NULL;NULL
 481 ; 1959 ;NULL;NULL
 482 ; 1960 ;NULL;NULL
 483 ; 1961 ;NULL;NULL
 484 ; 1962 ;NULL;NULL
 485 ; 1963 ;NULL;NULL
 486 ; 1964 ;NULL;NULL
 487 ; 1965 ;NULL;NULL
 488 ; 1966 ;NULL;NULL
 489 ; 1967 ;NULL;NULL
 490 ; 1968 ;NULL;NULL
 491 ; 1969 ;NULL;NULL
 492 ; 1970 ;NULL;NULL
 493 ; 1971 ;NULL;NULL
 494 ; 1972 ;NULL;NULL
 495 ; 1973 ;NULL;NULL
 496 ; 1976 ;NULL;NULL
 497 ; 1977 ;NULL;NULL
 498 ; 1978 ;NULL;NULL
 499 ; 1979 ;NULL;NULL
 500 ; 1980 ;NULL;NULL
 501 ; 1981 ;NULL;NULL
 502 ; 1982 ;NULL;NULL
 503 ; 1983 ;NULL;NULL
 504 ; 1984 ;NULL;NULL
